,qn1d,qn1f,qn1c,qn1h,qn2b,qn4b,qn4c,qn4e,qn1jyear,ui_lpr,ui_work
2433,37.0,1,1.0,6,5.0,2.0,2.0,1.0,2017.0,1.0,1.0
2434,22.0,1,4.0,6,5.0,2.0,2.0,1.0,2017.0,1.0,1.0
2435,33.0,1,1.0,6,6.0,1.0,2.0,1.0,2017.0,1.0,1.0
2436,29.0,2,1.0,6,5.0,1.0,2.0,1.0,2015.0,1.0,2.0
2437,1.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2438,4.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2439,49.0,1,1.0,97,4.0,3.0,1.0,1.0,2016.0,1.0,1.0
2440,70.0,1,1.0,97,4.0,4.0,1.0,1.0,2016.0,1.0,3.0
2441,44.0,2,1.0,97,5.0,3.0,2.0,1.0,2016.0,1.0,1.0
2442,68.0,2,1.0,97,4.0,4.0,1.0,1.0,2016.0,1.0,3.0
2443,23.0,2,1.0,22,5.0,2.0,1.0,2.0,2017.0,1.0,2.0
2444,1.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2445,26.0,1,1.0,22,5.0,2.0,2.0,2.0,2017.0,1.0,1.0
2446,13.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2447,23.0,1,1.0,10,2.0,3.0,1.0,1.0,2017.0,1.0,1.0
2448,998.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2449,998.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2450,15.0,1,4.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2451,11.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2452,34.0,2,1.0,18,2.0,2.0,1.0,1.0,2016.0,1.0,3.0
2453,41.0,1,1.0,18,5.0,2.0,1.0,1.0,2016.0,1.0,1.0
2454,6.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2455,9.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2456,29.0,1,1.0,18,5.0,2.0,1.0,1.0,2016.0,1.0,1.0
2457,24.0,1,4.0,18,2.0,2.0,1.0,1.0,2016.0,1.0,1.0
2458,49.0,2,1.0,18,5.0,2.0,1.0,1.0,2016.0,1.0,3.0
2459,59.0,1,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
2460,12.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2461,998.0,2,1.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2462,52.0,1,1.0,10,6.0,1.0,1.0,1.0,2017.0,1.0,1.0
2463,11.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2464,38.0,1,1.0,1,1.0,4.0,1.0,1.0,2016.0,999.0,1.0
2465,46.0,1,1.0,97,5.0,1.0,2.0,1.0,2014.0,1.0,1.0
2466,7.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2467,36.0,2,2.0,6,1.0,3.0,1.0,1.0,2014.0,1.0,1.0
2468,18.0,2,4.0,6,1.0,2.0,1.0,2.0,2014.0,1.0,3.0
2469,25.0,2,1.0,6,5.0,3.0,1.0,1.0,2015.0,1.0,1.0
2470,30.0,1,1.0,6,6.0,2.0,1.0,1.0,2014.0,1.0,1.0
2471,44.0,1,1.0,6,1.0,4.0,1.0,1.0,2014.0,1.0,1.0
2472,38.0,2,1.0,6,97.0,4.0,1.0,1.0,2014.0,1.0,1.0
2473,998.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2474,998.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2475,998.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2476,998.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2477,43.0,1,1.0,97,5.0,3.0,1.0,1.0,2014.0,1.0,1.0
2478,13.0,2,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2479,9.0,2,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2480,39.0,2,5.0,3,1.0,4.0,1.0,1.0,2014.0,1.0,1.0
2481,19.0,1,4.0,3,2.0,4.0,1.0,2.0,2014.0,1.0,3.0
2482,13.0,1,2.5008455467869224,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2483,33.0,1,5.0,3,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2484,1.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2485,42.0,2,4.0,24,5.0,2.0,1.0,2.0,2014.0,1.0,2.0
2486,13.0,2,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2487,52.0,2,1.0,97,5.0,3.0,2.0,1.0,2014.0,1.0,1.0
2488,53.0,1,1.0,97,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
2489,72.0,2,5.0,97,5.0,4.0,1.0,1.0,2014.0,1.0,3.0
2490,32.0,1,4.0,5,5.0,3.0,1.0,1.0,2014.0,2.0,1.0
2491,40.0,2,4.0,24,6.0,3.0,2.0,1.0,2014.0,1.0,1.0
2492,42.0,1,4.0,24,4.0,2.0,1.0,2.0,2014.0,1.0,1.0
2493,43.0,1,2.0,5,6.0,3.0,2.0,1.0,2014.0,1.0,1.0
2494,60.0,2,3.0,24,2.0,4.0,1.0,1.0,2014.0,1.0,3.0
2495,50.0,2,8.0,5,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2496,56.0,2,2.0,5,4.0,4.0,1.0,1.0,2014.0,1.0,1.0
2497,25.0,1,4.0,5,4.0,3.0,1.0,1.0,2014.0,1.0,2.0
2498,54.0,2,1.0,5,4.0,4.0,1.0,1.0,2014.0,1.0,1.0
2499,58.0,1,1.0,5,4.0,4.0,1.0,1.0,2014.0,1.0,1.0
2500,31.0,1,4.0,10,5.0,2.0,1.0,1.0,2014.0,1.0,2.0
2501,41.0,1,4.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2502,22.0,2,1.0,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2503,0.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2504,29.0,1,1.0,10,2.0,2.0,2.0,1.0,2016.0,1.0,1.0
2505,30.0,2,1.0,24,6.0,1.0,1.0,2.0,2014.0,1.0,3.0
2506,33.0,1,1.0,10,6.0,1.0,1.0,1.0,2014.0,1.0,1.0
2507,14.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2508,58.0,1,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,1.0
2509,48.0,2,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,2.0
2510,18.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,1.0
2511,1.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2512,25.0,2,1.0,10,5.0,2.0,1.0,2.0,2016.0,1.0,3.0
2513,34.0,1,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,2.0
2514,48.0,1,1.0,10,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
2515,37.0,2,1.0,10,2.0,3.0,1.0,2.0,2014.0,1.0,3.0
2516,31.0,2,1.0,24,6.0,2.0,1.0,1.0,2014.0,1.0,3.0
2517,36.0,1,1.0,24,6.0,2.0,1.0,1.0,2014.0,1.0,1.0
2518,45.0,2,4.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2519,72.0,2,5.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2520,33.0,1,4.0,10,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
2521,53.0,2,5.0,10,4.0,2.0,2.0,1.0,2014.0,1.0,3.0
2522,60.0,1,1.0,24,2.0,3.0,1.0,1.0,2014.0,3.0,1.0
2523,24.0,1,4.0,24,5.0,2.0,1.0,6.0,2014.0,1.0,1.0
2524,47.0,2,1.0,24,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
2525,25.0,2,1.0,96,5.0,2.0,2.0,1.0,2014.0,1.0,2.0
2526,0.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2527,2.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2528,25.0,1,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2529,36.0,2,1.0,9,1.0,4.0,1.0,1.0,2014.0,999.0,3.0
2530,2.0,2,2.5008455467869224,9,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2531,38.0,1,1.0,9,2.0,2.0,1.0,2.0,2014.0,1.0,2.0
2532,5.0,1,2.5008455467869224,9,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2533,37.0,1,1.0,97,2.0,2.0,1.0,2.0,2017.0,1.0,1.0
2534,42.0,2,1.0,9,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
2535,65.0,2,1.0,9,5.0,4.0,1.0,1.0,2016.0,3.0,3.0
2536,30.0,2,3.0,9,1.0,4.0,1.0,1.0,2016.0,3.0,3.0
2537,28.0,1,3.0,9,5.0,2.0,1.0,1.0,2014.0,2.0,1.0
2538,75.0,1,1.0,9,98.0,4.0,1.0,1.0,2017.0,1.0,3.0
2539,39.0,2,4.0,9,6.0,1.0,2.0,2.0,2017.0,1.0,1.0
2540,72.0,2,1.0,9,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2541,28.0,2,1.0,97,4.0,2.0,2.0,2.0,2014.0,1.0,1.0
2542,34.0,2,4.0,97,1.0,3.0,1.0,2.0,2014.0,1.0,1.0
2543,0.0,2,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2544,31.0,2,1.0,24,1.0,3.0,2.0,1.0,2015.0,2.0,1.0
2545,29.0,1,7.0,97,4.0,2.0,2.0,1.0,2014.0,1.0,1.0
2546,35.0,1,7.0,24,1.0,2.0,1.0,1.0,2014.0,1.0,1.0
2547,59.0,1,1.0,97,6.0,1.0,1.0,1.0,2015.0,1.0,2.0
2548,41.0,1,1.0,97,5.0,2.0,1.0,1.0,2014.0,1.0,1.0
2549,44.0,2,1.0,22,6.0,1.0,2.0,1.0,2014.0,1.0,1.0
2550,25.0,2,4.0,22,5.0,2.0,1.0,2.0,2014.0,2.0,1.0
2551,48.0,1,2.0,22,5.0,3.0,1.0,1.0,2014.0,1.0,1.0
2552,24.0,1,4.0,5,5.0,1.0,2.0,2.0,2015.0,1.0,1.0
2553,47.0,1,1.0,5,4.0,3.0,1.0,2.0,2015.0,1.0,1.0
2554,46.0,2,1.0,5,5.0,3.0,2.0,2.0,2015.0,1.0,1.0
2555,75.0,1,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2556,75.0,2,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2557,31.0,1,4.0,10,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
2558,45.0,2,4.0,10,6.0,1.0,2.0,1.0,2017.0,1.0,3.0
2559,46.0,2,1.0,10,6.0,2.0,1.0,2.0,2015.0,1.0,3.0
2560,50.0,1,1.0,97,6.0,2.0,1.0,1.0,2015.0,1.0,1.0
2561,22.0,2,3.0,97,5.0,1.0,1.0,1.0,2015.0,1.0,3.0
2562,20.0,1,4.0,10,2.0,1.0,1.0,1.0,2015.0,1.0,1.0
2563,42.0,1,1.0,18,2.0,4.0,1.0,1.0,2015.0,1.0,1.0
2564,18.0,2,4.0,18,2.0,2.0,1.0,1.0,2015.0,1.0,3.0
2565,998.0,2,1.0,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
2566,16.0,2,4.0,18,1.0,2.0,1.0,6.0,2015.0,1.0,2.0
2567,52.0,2,4.0,10,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
2568,61.0,2,5.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,1.0
2569,52.0,2,1.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,3.0
2570,13.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2571,61.0,2,1.0,10,2.0,4.0,1.0,1.0,2014.0,1.0,3.0
2572,21.0,1,4.0,10,2.0,1.0,1.0,1.0,2014.0,1.0,1.0
2573,998.0,2,1.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2574,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2575,3.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2576,32.0,1,1.0,24,98.0,2.0,2.0,1.0,2016.0,1.0,1.0
2577,32.0,1,1.0,96,5.0,2.0,2.0,1.0,2014.0,1.0,1.0
2578,37.0,2,1.0,96,2.0,3.0,2.0,1.0,2016.0,1.0,1.0
2579,67.0,1,1.0,96,1.0,3.0,2.0,1.0,2014.0,1.0,3.0
2580,35.0,2,1.0,96,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
2581,61.0,2,1.0,96,1.0,4.0,1.0,1.0,2014.0,1.0,3.0
2582,38.0,1,1.0,96,97.0,2.0,2.0,1.0,2015.0,1.0,1.0
2583,998.0,2,1.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
2584,3.0,1,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2585,30.0,1,1.0,1,97.0,3.0,1.0,1.0,2015.0,1.0,2.0
2586,28.0,2,1.0,1,97.0,2.0,2.0,2.0,2015.0,1.0,1.0
2587,3.0,2,2.5008455467869224,1,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2588,43.0,2,1.0,9,6.0,2.0,2.0,2.0,2016.0,1.0,1.0
2589,43.0,1,1.0,9,6.0,2.0,2.0,2.0,2016.0,1.0,1.0
2590,9.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
2591,42.0,2,4.0,6,97.0,3.0,1.0,1.0,2018.0,1.0,1.0
2592,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2593,20.0,1,4.0,6,1.0,1.0,1.0,2.0,2018.0,1.0,1.0
2594,23.0,2,4.0,6,1.0,2.0,1.0,2.0,2018.0,1.0,1.0
2595,48.0,2,7.0,6,1.0,3.0,1.0,2.0,2018.0,1.0,2.0
2596,998.0,1,2.5008455467869224,6,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2597,17.0,1,4.0,97,5.0,2.0,2.0,1.0,2018.0,1.0,2.0
2598,47.0,2,1.0,97,5.0,3.0,2.0,2.0,2018.0,1.0,1.0
2599,45.0,1,1.0,97,5.0,4.0,1.0,1.0,2018.0,1.0,1.0
2600,13.0,1,2.5008455467869224,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
2601,11.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2602,7.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2017.0,13.358652575957727,5.712727272727273
2603,30.0,2,7.0,96,6.0,1.0,2.0,1.0,2017.0,1.0,1.0
2604,66.0,2,5.0,96,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2605,25.0,1,1.0,96,1.0,3.0,2.0,1.0,2017.0,1.0,1.0
2606,25.0,2,1.0,96,1.0,3.0,1.0,1.0,2017.0,1.0,2.0
2607,44.0,2,2.0,96,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2608,35.0,1,1.0,96,1.0,3.0,1.0,2.0,2016.0,2.0,1.0
2609,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2610,998.0,1,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2611,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2612,998.0,2,1.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2613,45.0,1,4.0,97,5.0,1.0,1.0,2.0,2016.0,1.0,2.0
2614,0.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2615,32.0,1,1.0,96,1.0,2.0,2.0,2.0,2016.0,1.0,1.0
2616,24.0,2,1.0,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2617,67.0,1,1.0,97,6.0,2.0,1.0,1.0,2016.0,999.0,4.0
2618,47.0,2,1.0,3,2.0,3.0,1.0,1.0,2014.0,1.0,1.0
2619,22.0,2,4.0,3,2.0,2.0,1.0,6.0,2015.0,1.0,3.0
2620,68.0,2,1.0,3,2.0,4.0,1.0,1.0,2015.0,1.0,3.0
2621,71.0,1,1.0,3,2.0,4.0,1.0,1.0,2015.0,1.0,3.0
2622,32.0,1,1.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2623,25.0,1,4.0,22,2.0,3.0,1.0,1.0,2017.0,1.0,1.0
2624,24.0,1,4.0,22,2.0,3.0,1.0,1.0,2016.0,1.0,1.0
2625,20.0,1,4.0,22,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2018.0,13.358652575957727,5.712727272727273
2626,43.0,1,2.0,10,97.0,3.0,1.0,1.0,2016.0,1.0,1.0
2627,35.0,2,1.0,18,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2628,40.0,1,1.0,18,2.0,4.0,1.0,1.0,2016.0,1.0,1.0
2629,27.0,2,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,2.0
2630,8.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2631,35.0,1,1.0,18,2.0,3.0,1.0,1.0,2016.0,1.0,1.0
2632,10.0,1,2.5008455467869224,18,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2633,64.0,2,5.0,18,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2634,65.0,1,1.0,96,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2635,31.0,1,1.0,96,5.0,1.0,2.0,1.0,2016.0,1.0,2.0
2636,998.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2637,1.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2638,60.0,2,1.0,96,98.0,4.0,1.0,1.0,2016.0,1.0,3.0
2639,33.0,1,1.0,9,6.0,1.0,2.0,1.0,2016.0,2.0,1.0
2640,30.0,2,1.0,9,6.0,2.0,2.0,1.0,2016.0,2.0,1.0
2641,27.0,2,4.0,9,5.0,2.0,2.0,1.0,2016.0,2.0,1.0
2642,19.0,2,4.0,1,2.0,1.0,1.0,1.0,2015.0,2.0,1.0
2643,26.0,1,4.0,1,2.0,2.0,1.0,1.0,2015.0,2.0,1.0
2644,24.0,1,4.0,1,5.0,1.0,2.0,2.0,2015.0,2.0,1.0
2645,44.0,2,2.0,1,5.0,3.0,1.0,1.0,2015.0,2.0,1.0
2646,21.0,1,4.0,1,2.0,1.0,1.0,1.0,2015.0,2.0,3.0
2647,22.0,1,4.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,2.0
2648,25.0,2,4.0,10,1.0,4.0,1.0,1.0,2016.0,1.0,3.0
2649,27.0,2,1.0,10,2.0,3.0,1.0,2.0,2016.0,1.0,1.0
2650,29.0,1,1.0,10,2.0,3.0,1.0,1.0,2016.0,1.0,2.0
2651,58.0,2,4.0,10,2.0,3.0,1.0,2.0,2016.0,1.0,3.0
2652,10.0,2,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2653,7.0,1,2.5008455467869224,98,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2654,3.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2655,42.0,1,1.0,3,1.0,4.0,1.0,1.0,2014.0,1.0,1.0
2656,38.0,2,1.0,3,1.0,3.0,2.0,1.0,2014.0,1.0,1.0
2657,8.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2658,75.0,1,5.0,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2659,5.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2660,36.0,2,1.0,24,1.0,2.0,1.0,1.0,2014.0,1.0,1.0
2661,37.0,1,1.0,24,1.0,2.0,1.0,2.0,2014.0,1.0,1.0
2662,15.0,1,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2663,51.0,1,1.0,97,4.0,1.0,2.0,1.0,2014.0,1.0,1.0
2664,49.0,2,1.0,97,4.0,3.0,2.0,2.0,2014.0,1.0,1.0
2665,20.0,2,4.0,97,5.0,1.0,2.0,1.0,2014.0,1.0,1.0
2666,27.0,1,1.0,10,5.0,2.0,1.0,1.0,2014.0,1.0,1.0
2667,35.0,1,1.0,10,6.0,2.0,1.0,2.0,2014.0,1.0,2.0
2668,8.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2669,11.0,2,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2670,36.0,2,1.0,10,6.0,2.0,1.0,1.0,2014.0,1.0,1.0
2671,44.0,1,1.0,10,5.0,3.0,1.0,1.0,2014.0,1.0,1.0
2672,17.0,2,4.0,10,2.0,2.0,1.0,6.0,2014.0,1.0,5.712727272727273
2673,36.0,2,1.0,10,5.0,3.0,1.0,1.0,2014.0,1.0,3.0
2674,27.0,2,1.0,96,5.0,2.0,2.0,2.0,2015.0,1.0,2.0
2675,2.0,2,2.5008455467869224,96,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2676,29.0,1,1.0,96,1.0,3.0,2.0,1.0,2014.0,1.0,1.0
2677,29.0,2,1.0,24,1.0,3.0,1.0,1.0,2014.0,1.0,1.0
2678,36.0,1,1.0,24,99.0,2.0,2.0,1.0,2014.0,1.0,1.0
2679,9.0,1,2.5008455467869224,10,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2014.0,13.358652575957727,5.712727272727273
2680,4.0,1,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2681,2.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2682,26.0,2,1.0,10,1.0,3.0,1.0,2.0,2014.0,1.0,3.0
2683,33.0,1,1.0,10,1.0,2.0,1.0,1.0,2014.0,1.0,1.0
2684,1.0,2,2.5008455467869224,24,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2016.0,13.358652575957727,5.712727272727273
2685,30.0,2,1.0,97,3.0,2.0,1.0,1.0,2015.0,2.0,1.0
2686,32.0,1,1.0,97,6.0,1.0,2.0,1.0,2015.0,2.0,1.0
2687,40.0,1,7.0,97,5.0,1.0,2.0,2.0,2015.0,1.0,1.0
2688,18.0,1,4.0,97,1.0,1.0,2.0,1.0,2015.0,1.0,3.0
2689,49.0,2,1.0,97,5.0,3.0,2.0,1.0,2015.0,1.0,1.0
2690,20.0,1,4.0,97,1.0,1.0,2.0,1.0,2015.0,1.0,3.0
2691,15.0,1,4.0,97,8.889072301089469,2.5893034004621986,1.3829646748101683,1.5853416969296799,2015.0,13.358652575957727,5.712727272727273
